phase,NP1,NP15,NP17,NP19,NP21,NP32,NP34,NP36,NP38,NP39,NP43,NP45,NP47,NP5,NP55
0.8021288173432088,0.11135212000321983,0.8559348668802643,0.32898704912998084,0.6375794159015725,0.18132621681536462,0.9599618420940074,0.6633620785799559,0.2560421711609009,0.13980203822726125,0.515030433688182,0.798075403871756,2.7903399157201043e-05,1.540587318235382e-23,0.2941048920306827,0.2798661967914896
0.8027571987120634,0.11128979890856029,0.855860073099191,0.32884261364742406,0.6374362312275741,0.18139562846642227,0.9598955020287734,0.663272297276912,0.25601642142544023,0.13964929265780102,0.5148006997485738,0.7979940153436801,2.782869367281648e-05,1.5265501487467883e-23,0.2939624526347453,0.27980572703099965
0.8033855800809184,0.11122752190377516,0.8557852318783191,0.32869824710368006,0.6372930307829925,0.18146506793195674,0.9598291463199505,0.663182526927465,0.25599068628400024,0.13949668038509705,0.5145709855457604,0.7979126269516148,2.7754228379874716e-05,1.5126546551161007e-23,0.29382003184628125,0.2797452719917434
0.8040139614497734,0.11116528897845147,0.8557103432607852,0.32855394952059713,0.6371498146494322,0.18153453519613252,0.9597627749976159,0.6630927675658967,0.2559649657428609,0.13934420139709933,0.5143412912354353,0.7978312387293441,2.7680002449609206e-05,1.4988993012113954e-23,0.2936776297612981,0.27968483169368846
0.804642342818628,0.11110310012214814,0.855635407289745,0.32840972091994036,0.6370065829084633,0.1816040302430769,0.9596963880918477,0.6630030192264698,0.25593925980829546,0.13919185568149056,0.5141116169731238,0.7977498507106418,2.760601505625808e-05,1.4852825685347843e-23,0.29353524647568546,0.279624406156782
0.805270724187483,0.11104095532439588,0.8555604240083727,0.3282655613233913,0.6368633356416218,0.18167355305687974,0.9596299856327257,0.6629132819434286,0.25591356848657104,0.1390396432256867,0.5138819629141832,0.7976684629292715,2.7532265377052866e-05,1.4718029560102322e-23,0.2933928820852147,0.2795639954009512
0.8058991055563376,0.11097885457469768,0.8554853934598612,0.3281214707525486,0.6367200729304098,0.1817431036215932,0.9595635676503312,0.6628235557509986,0.2558878917839483,0.13888756401683805,0.5136523292138028,0.7975870754189871,2.7458752592207572e-05,1.4584589797740146e-23,0.2932505366855394,0.27950359944610315
0.8065274869251926,0.11091679786252841,0.8554103156874219,0.32797744922892774,0.6365767948562949,0.18181268192123207,0.9594971341747467,0.6627338406833868,0.2558622297066814,0.13873561804182896,0.5134227160270036,0.7975056882135318,2.7385475884907404e-05,1.445249172967616e-23,0.2931082103721945,0.2794432183121246
0.8071558682940476,0.11085478517733521,0.8553351907342849,0.3278334967739612,0.6364335015007104,0.1818822879397734,0.959430685236056,0.6626441367747816,0.25583658226101846,0.13858380528727934,0.5131931235086383,0.7974243013466393,2.7312434441298032e-05,1.4321720855334738e-23,0.29296590324059735,0.27938285201888197
0.8077842496629022,0.1107928165085375,0.8552600186436989,0.32768961340899866,0.6362901929450557,0.18195192166115642,0.9593642208643446,0.6625544440593525,0.2558109494532008,0.1384321257395446,0.5129635518133918,0.7973429148520327,2.7239627450474307e-05,1.4192262840131182e-23,0.29282361538604657,0.2793225005862219
0.8084126310317572,0.11073089184552697,0.8551847994589308,0.32754579915530685,0.6361468692706953,0.18202158306928304,0.9592977410896989,0.6624647625712502,0.25578533128946374,0.13828057938471627,0.5127340010957795,0.797261528763425,2.7167054104469547e-05,1.4064103513478524e-23,0.2926813469037226,0.2792621640339706
0.8090410124006122,0.11066901117766764,0.8551095332232662,0.3274020540340699,0.6360035305589594,0.18209127214801746,0.9592312459422071,0.6623750923446073,0.2557597277760361,0.13812916620862287,0.5125044715101492,0.7971801431145192,2.7094713598244543e-05,1.3937228866819863e-23,0.2925390978886876,0.2792018423819342
0.8096693937694668,0.11060717449429602,0.855034219980009,0.3272583780663895,0.635860176891144,0.1821609888811859,0.9591647354519585,0.6622854334135371,0.25573413891914026,0.13797788619683038,0.5122749632106798,0.7970987579390082,2.702260512967681e-05,1.3811625051684965e-23,0.29239686843588564,0.27914153564989874
0.8102977751383218,0.1105453817847211,0.8549588597724814,0.3271147712732846,0.6357168083485099,0.182230733252577,0.9590982096490434,0.6621957858121345,0.2557085647249924,0.1378267393346424,0.5120454763513809,0.7970173732705741,2.69507278995494e-05,1.3687278377771253e-23,0.2922546586401416,0.27908124385763
